

Devices
1000
,,Imported Generic Analog #2 - Electric Potential,Imported AMTI 400600 V1.00 #1 - Force,,,Imported AMTI 400600 V1.00 #1 - Moment,,,Imported AMTI 400600 V1.00 #1 - CoP,,,Imported AMTI 400600 V1.00 #2 - Force,,,Imported AMTI 400600 V1.00 #2 - Moment,,,Imported AMTI 400600 V1.00 #2 - CoP,,,Combined Force,,,Combined Moment,,,Combined CoP,,,
Frame,Sub Frame,1,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
1

Segments
100
,,11_12_20_nathaniel:L_Femur,,,,,,11_12_20_nathaniel:L_Foot,,,,,,11_12_20_nathaniel:L_Tibia,,,,,,11_12_20_nathaniel:L_Toe,,,,,,11_12_20_nathaniel:Lcrutch,,,,,,11_12_20_nathaniel:R_Femur,,,,,,11_12_20_nathaniel:R_Foot,,,,,,11_12_20_nathaniel:R_Tibia,,,,,,11_12_20_nathaniel:R_Toe,,,,,,11_12_20_nathaniel:Rcrutch,,,,,,11_12_20_nathaniel:Root,,,,,,11_12_20_nathaniel:back,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
1

Trajectories
100
,,11_12_20_nathaniel:LASI,,,11_12_20_nathaniel:RASI,,,11_12_20_nathaniel:LPSI,,,11_12_20_nathaniel:RPSI,,,11_12_20_nathaniel:LTHI,,,11_12_20_nathaniel:LKNE,,,11_12_20_nathaniel:LTIB,,,11_12_20_nathaniel:LANK,,,11_12_20_nathaniel:LHEE,,,11_12_20_nathaniel:LTOE,,,11_12_20_nathaniel:RTHI,,,11_12_20_nathaniel:RKNE,,,11_12_20_nathaniel:RTIB,,,11_12_20_nathaniel:RANK,,,11_12_20_nathaniel:RHEE,,,11_12_20_nathaniel:RTOE,,,11_12_20_nathaniel:LFemurSide0,,,11_12_20_nathaniel:LFemurSide1,,,11_12_20_nathaniel:LFemurSide2,,,11_12_20_nathaniel:LFemurSide3,,,11_12_20_nathaniel:LHip,,,11_12_20_nathaniel:LFemurFront0,,,11_12_20_nathaniel:LFemurFront1,,,11_12_20_nathaniel:LFemurFront2,,,11_12_20_nathaniel:LFemurFront3,,,11_12_20_nathaniel:LFemurBack0,,,11_12_20_nathaniel:LFemurBack1,,,11_12_20_nathaniel:LFemurBack2,,,11_12_20_nathaniel:LFemurBack3,,,11_12_20_nathaniel:LTibiaSide0,,,11_12_20_nathaniel:LTibiaSide1,,,11_12_20_nathaniel:LTibiaSide2,,,11_12_20_nathaniel:LTibiaSide3,,,11_12_20_nathaniel:LTibiaFront0,,,11_12_20_nathaniel:LTibiaFront1,,,11_12_20_nathaniel:LTibiaFront2,,,11_12_20_nathaniel:LTibiaFront3,,,11_12_20_nathaniel:LTibiaBack0,,,11_12_20_nathaniel:LTibiaBack1,,,11_12_20_nathaniel:LTibiaBack2,,,11_12_20_nathaniel:LTibiaBack3,,,11_12_20_nathaniel:RHip,,,11_12_20_nathaniel:RFemurSide0,,,11_12_20_nathaniel:RFemurSide1,,,11_12_20_nathaniel:RFemurSide2,,,11_12_20_nathaniel:RFemurSide3,,,11_12_20_nathaniel:RFemurFront0,,,11_12_20_nathaniel:RFemurFront1,,,11_12_20_nathaniel:RFemurFront2,,,11_12_20_nathaniel:RFemurFront3,,,11_12_20_nathaniel:RFemurBack0,,,11_12_20_nathaniel:RFemurBack1,,,11_12_20_nathaniel:RFemurBack2,,,11_12_20_nathaniel:RFemurBack3,,,11_12_20_nathaniel:RTibiaSide0,,,11_12_20_nathaniel:RTibiaSide1,,,11_12_20_nathaniel:RTibiaSide2,,,11_12_20_nathaniel:RTibiaSide3,,,11_12_20_nathaniel:RTibiaFront0,,,11_12_20_nathaniel:RTibiaFront1,,,11_12_20_nathaniel:RTibiaFront2,,,11_12_20_nathaniel:RTibiaFront3,,,11_12_20_nathaniel:RTibiaBack0,,,11_12_20_nathaniel:RTibiaBack1,,,11_12_20_nathaniel:RTibiaBack2,,,11_12_20_nathaniel:RTibiaBack3,,,11_12_20_nathaniel:LFoot0,,,11_12_20_nathaniel:LFoot1,,,11_12_20_nathaniel:LFoot2,,,11_12_20_nathaniel:LFoot3,,,11_12_20_nathaniel:RFoot0,,,11_12_20_nathaniel:RFoot1,,,11_12_20_nathaniel:RFoot2,,,11_12_20_nathaniel:RFoot3,,,11_12_20_nathaniel:Rcrutch1,,,11_12_20_nathaniel:Rcrutch2,,,11_12_20_nathaniel:Rcrutch3,,,11_12_20_nathaniel:Lcrutch1,,,11_12_20_nathaniel:Lcrutch2,,,11_12_20_nathaniel:Lcrutch3,,,11_12_20_nathaniel:back0,,,11_12_20_nathaniel:back1,,,11_12_20_nathaniel:back2,,,11_12_20_nathaniel:back3,,,| 11_12_20_nathaniel:LASI |,| 11_12_20_nathaniel:RASI |,| 11_12_20_nathaniel:LPSI |,| 11_12_20_nathaniel:RPSI |,| 11_12_20_nathaniel:LTHI |,| 11_12_20_nathaniel:LKNE |,| 11_12_20_nathaniel:LTIB |,| 11_12_20_nathaniel:LANK |,| 11_12_20_nathaniel:LHEE |,| 11_12_20_nathaniel:LTOE |,| 11_12_20_nathaniel:RTHI |,| 11_12_20_nathaniel:RKNE |,| 11_12_20_nathaniel:RTIB |,| 11_12_20_nathaniel:RANK |,| 11_12_20_nathaniel:RHEE |,| 11_12_20_nathaniel:RTOE |,| 11_12_20_nathaniel:LFemurSide0 |,| 11_12_20_nathaniel:LFemurSide1 |,| 11_12_20_nathaniel:LFemurSide2 |,| 11_12_20_nathaniel:LFemurSide3 |,| 11_12_20_nathaniel:LHip |,| 11_12_20_nathaniel:LFemurFront0 |,| 11_12_20_nathaniel:LFemurFront1 |,| 11_12_20_nathaniel:LFemurFront2 |,| 11_12_20_nathaniel:LFemurFront3 |,| 11_12_20_nathaniel:LFemurBack0 |,| 11_12_20_nathaniel:LFemurBack1 |,| 11_12_20_nathaniel:LFemurBack2 |,| 11_12_20_nathaniel:LFemurBack3 |,| 11_12_20_nathaniel:LTibiaSide0 |,| 11_12_20_nathaniel:LTibiaSide1 |,| 11_12_20_nathaniel:LTibiaSide2 |,| 11_12_20_nathaniel:LTibiaSide3 |,| 11_12_20_nathaniel:LTibiaFront0 |,| 11_12_20_nathaniel:LTibiaFront1 |,| 11_12_20_nathaniel:LTibiaFront2 |,| 11_12_20_nathaniel:LTibiaFront3 |,| 11_12_20_nathaniel:LTibiaBack0 |,| 11_12_20_nathaniel:LTibiaBack1 |,| 11_12_20_nathaniel:LTibiaBack2 |,| 11_12_20_nathaniel:LTibiaBack3 |,| 11_12_20_nathaniel:RHip |,| 11_12_20_nathaniel:RFemurSide0 |,| 11_12_20_nathaniel:RFemurSide1 |,| 11_12_20_nathaniel:RFemurSide2 |,| 11_12_20_nathaniel:RFemurSide3 |,| 11_12_20_nathaniel:RFemurFront0 |,| 11_12_20_nathaniel:RFemurFront1 |,| 11_12_20_nathaniel:RFemurFront2 |,| 11_12_20_nathaniel:RFemurFront3 |,| 11_12_20_nathaniel:RFemurBack0 |,| 11_12_20_nathaniel:RFemurBack1 |,| 11_12_20_nathaniel:RFemurBack2 |,| 11_12_20_nathaniel:RFemurBack3 |,| 11_12_20_nathaniel:RTibiaSide0 |,| 11_12_20_nathaniel:RTibiaSide1 |,| 11_12_20_nathaniel:RTibiaSide2 |,| 11_12_20_nathaniel:RTibiaSide3 |,| 11_12_20_nathaniel:RTibiaFront0 |,| 11_12_20_nathaniel:RTibiaFront1 |,| 11_12_20_nathaniel:RTibiaFront2 |,| 11_12_20_nathaniel:RTibiaFront3 |,| 11_12_20_nathaniel:RTibiaBack0 |,| 11_12_20_nathaniel:RTibiaBack1 |,| 11_12_20_nathaniel:RTibiaBack2 |,| 11_12_20_nathaniel:RTibiaBack3 |,| 11_12_20_nathaniel:LFoot0 |,| 11_12_20_nathaniel:LFoot1 |,| 11_12_20_nathaniel:LFoot2 |,| 11_12_20_nathaniel:LFoot3 |,| 11_12_20_nathaniel:RFoot0 |,| 11_12_20_nathaniel:RFoot1 |,| 11_12_20_nathaniel:RFoot2 |,| 11_12_20_nathaniel:RFoot3 |,| 11_12_20_nathaniel:Rcrutch1 |,| 11_12_20_nathaniel:Rcrutch2 |,| 11_12_20_nathaniel:Rcrutch3 |,| 11_12_20_nathaniel:Lcrutch1 |,| 11_12_20_nathaniel:Lcrutch2 |,| 11_12_20_nathaniel:Lcrutch3 |,| 11_12_20_nathaniel:back0 |,| 11_12_20_nathaniel:back1 |,| 11_12_20_nathaniel:back2 |,| 11_12_20_nathaniel:back3 |,Trajectory Count,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Magnitude( X ),Count
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,
1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0

